Niveau De Gris Recall Precision F1
235 0.997419 1 0.391976
236 0.998951 1 0.39161
237 0.999597 1 0.391456
238 0.999839 1 0.391398
239 0.999919 1 0.391379
240 1 1 0.39136
241 1 1 0.39136
242 1 1 0.39136
243 1 1 0.39136
244 1 1 0.39136
245 1 1 0.39136
246 1 1 0.39136
247 1 1 0.39136
248 1 1 0.39136
249 1 1 0.39136
250 1 1 0.39136
251 1 1 0.39136
252 1 1 0.39136
253 1 1 0.39136
254 1 1 0.39136
255 1 1 0.39136
